longitude,housing_median_age,total_rooms,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,income_category,age_category
-1.3428091431408828,1.8561815225324745,-0.7727320016396998,0.04928423779733404,188800.0,False,False,True,False,medium,very_new
-1.3428091431408828,1.8561815225324745,-0.5467471755317248,-0.45172227719179,184400.0,False,False,True,False,low,very_new
-1.3428091431408828,1.8561815225324745,-0.4491107293633705,-0.6284273487213644,182300.0,False,False,True,False,low,very_new
-1.3428091431408828,1.6972653653772076,-0.6925142641774369,-0.9709941063962142,142500.0,False,False,True,False,very_low,very_new
-1.3478004503108902,1.1410588153337744,-0.7466039385805627,-1.1242753599839772,137500.0,False,False,True,False,very_low,very_new
-1.3428091431408828,0.9026845796008742,-0.9221661868551153,-1.5370609336911332,187500.0,False,False,True,False,very_low,very_new
-1.3478004503108902,0.9026845796008742,-0.7745655499245515,-1.1031149671466556,112500.0,False,False,True,False,very_low,very_new
-1.3478004503108902,-0.6070189133741593,-0.7974849034851981,-1.552220618111901,171900.0,False,False,True,False,very_low,
-1.3478004503108902,1.1410588153337744,-0.3519326702662291,-1.2455001975569917,93800.0,False,False,True,False,very_low,very_new
-1.3478004503108902,0.9821426581785077,0.2682650370848666,-1.4527351891006124,97500.0,False,False,True,False,very_low,very_new
-1.3478004503108902,1.8561815225324745,-0.4610287932149067,-1.3807793258950931,104200.0,False,False,True,False,very_low,very_new
-1.352791757480905,1.8561815225324745,-0.671886845972855,-1.1900726013935596,87500.0,False,False,True,False,very_low,very_new
-1.352791757480905,1.8561815225324745,-0.7750239369957644,-1.2945586207519766,83100.0,False,False,True,False,very_low,very_new
-1.352791757480905,1.8561815225324745,-0.6407165251303757,-1.2448685440394598,87500.0,False,False,True,False,very_low,very_new
-1.352791757480905,1.8561815225324745,-0.52566137025593,-1.6072797497234395,85300.0,False,False,True,False,very_low,very_new
-1.352791757480905,1.8561815225324745,-0.5724168515196489,-1.3967812150059034,80300.0,False,False,True,False,very_low,very_new
-1.3577830646509195,-2.1167224063491927,-1.1357745620403412,-0.6885923462662866,60000.0,False,False,True,False,low,
-1.3577830646509195,1.8561815225324745,-0.6943478124622886,-0.25148811213414896,75700.0,False,False,True,False,medium,very_new
-1.3577830646509195,1.6178072867995743,-1.1463174646782386,1.1831023017672573,75000.0,False,False,True,False,very_high,very_new
-1.3577830646509195,1.6972653653772076,-0.8598255451701566,-1.5631166412893278,86100.0,False,False,True,False,very_low,very_new
-1.3627743718209269,1.8561815225324745,-0.6471339441273567,-1.4105196790122245,76100.0,False,False,True,False,very_low,very_new
-1.3627743718209269,1.538349208221941,-0.8286552243276774,-0.6721167170173272,73500.0,False,False,True,False,low,very_new
-1.3627743718209269,1.8561815225324745,-0.745228777366924,-1.4233106627422472,78400.0,False,False,True,False,very_low,very_new
-1.3627743718209269,1.538349208221941,-0.5412465306771697,-1.6133857337262487,84400.0,False,False,True,False,very_low,very_new
-1.3577830646509195,1.8561815225324745,-0.737436197156304,-0.6639052212894113,81300.0,False,False,True,False,low,very_new
-1.3627743718209269,1.8561815225324745,-0.9460023145581877,-1.0627944176108635,85000.0,False,False,True,False,very_low,very_new
-1.3577830646509195,1.3794330510666744,0.07574246717543555,-1.521480146925344,129200.0,False,False,True,False,very_low,very_new
-1.3577830646509195,-0.20972852048599255,-0.8561584486004532,-1.1047467387336132,82500.0,False,False,True,False,very_low,
-1.3577830646509195,1.3794330510666744,-0.7796078077078937,-1.6539168344345514,95200.0,False,False,True,False,very_low,very_new
-1.3577830646509195,1.6178072867995743,-0.8213210311882705,-1.116274415428572,75000.0,False,False,True,False,very_low,very_new
-1.3577830646509195,1.3794330510666744,-1.202699074437429,-1.7742994673175232,67500.0,False,False,True,False,very_low,very_new
-1.3577830646509195,-0.6864769919517926,-0.8254465148291869,-0.730439391802781,137500.0,False,False,True,False,low,
-1.352791757480905,-0.9248512276846926,-0.6411749122015886,-1.5510099488699645,177500.0,False,False,True,False,very_low,
-1.352791757480905,0.5848522652903408,0.12754020622249676,-0.7497048240875066,102100.0,False,False,True,False,low,very_new
-1.352791757480905,-0.765935070529426,-0.6549265243379765,-1.4525772757212294,108300.0,False,False,True,False,very_low,
-1.3577830646509195,-0.44810275621889256,-0.4083142800254196,-1.6149648675200787,112500.0,False,False,True,False,very_low,
-1.352791757480905,0.7437684224456076,-0.8946629625823395,-0.9786792241928534,131300.0,False,False,True,False,very_low,very_new
-1.352791757480905,-0.9248512276846926,-0.784650065491236,-1.2478688982477368,162500.0,False,False,True,False,very_low,
-1.3478004503108902,1.8561815225324745,-1.1119384343372687,-1.4233106627422472,112500.0,False,False,True,False,very_low,very_new
-1.352791757480905,1.8561815225324745,-1.0523481150795877,-1.2369202372771824,112500.0,False,False,True,False,very_low,very_new
-1.352791757480905,1.8561815225324745,-1.031262309803793,-1.612385615656823,137500.0,False,False,True,False,very_low,very_new
-1.352791757480905,0.5053941867127075,-0.7736487757821257,-1.0853233930695045,118800.0,False,False,True,False,very_low,very_new
-1.352791757480905,1.8561815225324745,-0.8538665132443886,-0.7697598232691474,98200.0,False,False,True,False,low,very_new
-1.3478004503108902,0.9026845796008742,-0.8048190966246049,-1.5231645563054295,118800.0,False,False,True,False,very_low,very_new
-1.3478004503108902,-1.481057777728126,-0.8071110319806696,-1.6373885673924644,162500.0,False,False,True,False,very_low,
-1.3478004503108902,-1.481057777728126,-1.1600690768146265,-1.5256911703755573,137500.0,False,False,True,False,very_low,
-1.3478004503108902,1.8561815225324745,-1.0940613385599645,-1.3829374754133272,500001.0,False,False,True,False,very_low,very_new
-1.3478004503108902,-1.004309306262326,-0.7525629705063308,-0.9353056826556567,162500.0,False,False,True,False,very_low,
-1.352791757480905,1.8561815225324745,-1.109646498981204,-1.5811714043321172,137500.0,False,False,True,False,very_low,very_new
-1.352791757480905,1.8561815225324745,-1.1641945604555428,-1.642652346705231,162500.0,False,False,True,False,very_low,very_new
-1.3478004503108902,-0.1302704419083592,-0.724601359162342,-0.6502193950762181,187500.0,False,False,True,False,low,
-1.3478004503108902,0.8232265010232409,-0.42206589216180757,-1.0648472915428426,179200.0,False,False,True,False,very_low,very_new
-1.3428091431408828,0.5848522652903408,1.2345449832017252,-0.9796267044691515,130000.0,False,False,True,False,very_low,very_new
-1.3428091431408828,0.18756187240217417,0.8985472600026467,-0.5454175489590355,183800.0,False,False,True,False,low,very_new
-1.3428091431408828,0.028645715246907483,-1.0546400504356523,-0.9814163894354919,125000.0,False,False,True,False,very_low,very_new
-1.3428091431408828,-0.5275608347965259,0.4795814769140278,-1.3960442859021165,170000.0,False,False,True,False,very_low,
-1.3428091431408828,0.6643103438679743,0.4571205104245942,-0.6633788433581347,193100.0,False,False,True,False,low,very_new
-1.3378178359708683,0.028645715246907483,0.9260504842754226,-0.7261230927663124,257800.0,False,False,True,False,low,very_new
-1.3378178359708683,-0.05081236333072586,1.4531956161702932,-0.34370952569381974,273400.0,False,False,True,False,medium,
-1.3378178359708683,0.8232265010232409,-0.8167371604761412,-0.3925047599231659,237500.0,False,False,True,False,low,very_new
-1.3378178359708683,1.8561815225324745,-0.2203755808281179,-0.6796439214345834,350000.0,False,False,True,False,low,very_new
-1.3428091431408828,0.4259361081350742,1.4829907757991339,-0.5422066435782479,335700.0,False,False,True,False,low,very_new
-1.3328265288008536,1.8561815225324745,-0.5164936288316714,0.5579232327899696,313400.0,False,False,True,False,high,very_new
-1.3328265288008536,1.8561815225324745,-0.279507513014586,-0.31475873947360344,268500.0,False,False,True,False,medium,very_new
-1.3378178359708683,1.8561815225324745,-0.4023552480996515,-0.36929149315386534,259400.0,False,False,True,False,medium,very_new
-1.3328265288008536,1.8561815225324745,0.38744567560022863,0.015438136816244738,275700.0,False,False,True,False,medium,very_new
-1.3378178359708683,-0.05081236333072586,0.3214379373455666,0.018754317783287674,225000.0,False,False,True,False,medium,
-1.3378178359708683,1.8561815225324745,-0.5554565298847705,0.6427227175186394,262500.0,False,False,True,False,high,very_new
-1.3378178359708683,0.2670199509798075,0.5377966349580701,-0.6462715605916431,218500.0,False,False,True,False,low,very_new
-1.3378178359708683,-0.20972852048599255,0.6065546956400096,-0.4460373955340022,255000.0,False,False,True,False,low,
-1.3378178359708683,1.8561815225324745,-0.11907203809006013,-0.38018751633129205,224100.0,False,False,True,False,medium,very_new
-1.3378178359708683,0.5053941867127075,-0.4688213734255265,-0.20974634218390995,243100.0,False,False,True,False,medium,very_new
-1.3378178359708683,1.8561815225324745,-0.6219226552106455,-0.3830825949533137,231600.0,False,False,True,False,medium,very_new
-1.3378178359708683,-0.05081236333072586,1.0938201523393554,-0.7618115165068698,218500.0,False,False,True,False,low,
-1.3378178359708683,1.8561815225324745,0.7124421090901968,-0.4110859008972319,234100.0,False,False,True,False,low,very_new
-1.3278352216308462,1.6972653653772076,-0.05535623519146272,1.0469283309459858,327600.0,False,False,True,False,very_high,very_new
-1.3278352216308462,1.4588911296443077,0.24717923180907175,0.7454190519107157,347600.0,False,False,True,False,very_high,very_new
-1.3328265288008536,0.9821426581785077,-0.027394623847473928,1.0976711635210559,366100.0,False,False,True,False,very_high,very_new
-1.3328265288008536,0.6643103438679743,-1.0550984375068653,0.5756621690739928,335000.0,False,False,True,False,high,very_new
-1.3278352216308462,1.8561815225324745,0.07528408010422262,1.3015899740976333,373600.0,False,False,True,False,very_high,very_new
-1.3328265288008536,1.8561815225324745,0.40944825501844934,0.6877806684359212,389500.0,False,False,True,False,very_high,very_new
-1.3328265288008536,1.8561815225324745,-0.01089268928380841,1.7711190887964132,391100.0,False,False,True,False,very_high,very_new
-1.3228439144608317,-0.05081236333072586,1.215292726210782,0.8350085758140027,337300.0,False,False,True,False,very_high,
-1.3228439144608317,1.6972653653772076,0.13716633471796832,1.9103986894122171,295200.0,False,False,True,False,very_high,very_new
-1.3178526072908172,1.2205168939114077,0.36131761254109157,1.1310435243639958,292300.0,False,False,True,False,very_high,very_new
-1.3178526072908172,0.9026845796008742,1.0796101531317546,1.9390336488736675,411500.0,False,False,True,False,very_high,very_new
-1.3128613001208096,0.10810379382454083,-0.19470590484019376,1.1558885627202542,311500.0,False,False,True,False,very_high,very_new
-1.3178526072908172,0.4259361081350742,0.1843802030529002,1.6760552344078485,325900.0,False,False,True,False,very_high,very_new
-1.307869992950795,-0.8453931491070593,-0.4669878251406748,4.0694430501296885,392600.0,False,False,True,False,very_high,
-1.3128613001208096,0.5053941867127075,0.10507923973306314,1.9041874298231525,319300.0,False,False,True,False,very_high,very_new
-1.3178526072908172,0.4259361081350742,1.1135307964015113,1.5933086236111575,333300.0,False,False,True,False,very_high,very_new
-1.307869992950795,-0.05081236333072586,-0.6003784628636377,2.281442493169134,335200.0,False,False,True,False,very_high,
-1.3128613001208096,-0.20972852048599255,-0.47982266313463684,2.3846652054924866,351200.0,False,False,True,False,very_high,
-1.307869992950795,0.028645715246907483,-0.3872284747496248,1.57025327022124,368900.0,False,False,True,False,very_high,very_new
-1.307869992950795,0.2670199509798075,-0.3670594436162558,2.3404494592652476,365900.0,False,False,True,False,very_high,very_new
-1.3128613001208096,0.6643103438679743,-0.644842008771292,1.6564213375712291,366700.0,False,False,True,False,very_high,very_new
-1.3128613001208096,0.8232265010232409,0.5199195391807657,1.2946417854047811,362800.0,False,False,True,False,very_high,very_new
-1.3028786857807877,0.10810379382454083,-1.0743506944978083,1.31159115479189,483300.0,False,False,True,False,very_high,very_new
-1.3178526072908172,1.8561815225324745,-0.11953042516127306,1.6761078722009761,331400.0,False,False,True,False,very_high,very_new
-1.3128613001208096,1.299974972489041,0.15045955978314332,1.5340911063425335,323500.0,False,False,True,False,very_high,very_new
-1.3178526072908172,1.6972653653772076,0.09041085345424935,-0.5146770777724784,216700.0,False,False,True,False,low,very_new
-1.3178526072908172,0.7437684224456076,-0.17499526077803773,-0.4155601133130836,233100.0,False,False,True,False,low,very_new
-1.3178526072908172,1.8561815225324745,-0.5715000773772231,0.720889840313223,296400.0,False,False,True,False,very_high,very_new
-1.3228439144608317,1.8561815225324745,-0.3047188019312972,1.3954431592442615,273700.0,False,False,True,False,very_high,very_new
-1.3228439144608317,1.8561815225324745,-0.20754074283415583,-0.3197593298207317,227700.0,False,False,True,False,medium,very_new
-1.3228439144608317,1.8561815225324745,-0.16032687449922392,-0.44261593898070395,199600.0,False,False,True,False,low,very_new
-1.3228439144608317,1.8561815225324745,0.03907150147840107,0.353793871040881,239800.0,False,False,True,False,high,very_new
-1.3228439144608317,1.8561815225324745,-0.28042428715701184,0.10597514099583016,270100.0,False,False,True,False,high,very_new
-1.3228439144608317,1.8561815225324745,0.14129181835888469,0.7791598773055494,302100.0,False,False,True,False,very_high,very_new
-1.3278352216308462,1.8561815225324745,-0.2762988035160955,-0.3739236189490999,269500.0,False,False,True,False,medium,very_new
-1.3278352216308462,1.8561815225324745,-0.5513310462438541,0.4738080393719596,314700.0,False,False,True,False,high,very_new
-1.3228439144608317,1.8561815225324745,0.13349923814826486,2.255913163502216,390100.0,False,False,True,False,very_high,very_new
-1.3278352216308462,1.8561815225324745,-0.14703364943404892,2.636431770022113,410300.0,False,False,True,False,very_high,very_new
-1.3328265288008536,1.8561815225324745,-0.06910784732785065,1.5730430732570062,352400.0,False,False,True,False,very_high,very_new
-1.3328265288008536,1.8561815225324745,-0.525202983184717,1.1367284060217837,287300.0,False,False,True,False,very_high,very_new
-1.3278352216308462,1.8561815225324745,0.08170149910120365,1.9146097128624304,348700.0,False,False,True,False,very_high,very_new
-1.3328265288008536,1.8561815225324745,-0.2487955792433196,-0.5911071533938493,243800.0,False,False,True,False,low,very_new
-1.3328265288008536,1.8561815225324745,-0.8011520000549015,-0.8823520627692248,211500.0,False,False,True,False,very_low,very_new
-1.3378178359708683,1.8561815225324745,-0.2515459016705972,-0.4504589701567261,218400.0,False,False,True,False,low,very_new
-1.3328265288008536,1.8561815225324745,-0.05627300933388858,-0.10299689772100358,269900.0,False,False,True,False,medium,very_new
-1.3378178359708683,1.3794330510666744,0.2733072948682088,-0.3398669667955,218800.0,False,False,True,False,medium,very_new
-1.3378178359708683,1.0616007367561409,0.6803550141052915,-0.4927797558313695,225000.0,False,False,True,False,low,very_new
-1.3378178359708683,1.1410588153337744,-0.1245726829446153,-0.9094605262299726,250000.0,False,False,True,False,very_low,very_new
-1.3378178359708683,0.9821426581785077,-0.5339123375377627,-1.1888619321516234,171400.0,False,False,True,False,very_low,very_new
-1.3378178359708683,0.028645715246907483,-0.07690042753847048,-1.304243974687467,193800.0,False,False,True,False,very_low,very_new
-1.3328265288008536,-0.1302704419083592,-0.46011201907248084,-0.8176602150153234,125000.0,False,False,True,False,very_low,
-1.3378178359708683,1.299974972489041,-0.38952041010568944,-1.1019569356978471,97500.0,False,False,True,False,very_low,very_new
-1.3378178359708683,1.6972653653772076,-0.9198742514990507,-0.6447450645909409,125000.0,False,False,True,False,low,very_new
-1.3378178359708683,1.8561815225324745,-0.5944194309378696,-0.889405527048332,138800.0,False,False,True,False,very_low,very_new
-1.3378178359708683,0.5848522652903408,-0.439026213796686,-0.8634550950363926,116700.0,False,False,True,False,very_low,very_new
-1.3378178359708683,1.1410588153337744,-0.13374042436887393,-1.168701657383727,151800.0,False,False,True,False,very_low,very_new
-1.3328265288008536,1.8561815225324745,-0.751646196363905,-0.8427158045440925,127000.0,False,False,True,False,very_low,very_new
-1.3328265288008536,1.8561815225324745,-0.478905888992211,-0.9024070619508655,128600.0,False,False,True,False,very_low,very_new
-1.3328265288008536,1.8561815225324745,-0.4811978243482756,-0.9137241874733137,140600.0,False,False,True,False,very_low,very_new
-1.3328265288008536,1.4588911296443077,-0.27033977159032735,-0.6534829382501335,182700.0,False,False,True,False,low,very_new
-1.3278352216308462,1.8561815225324745,-0.6618023304061704,-0.7829192715510638,146900.0,False,False,True,False,low,very_new
-1.3328265288008536,1.8561815225324745,-0.3817278298950696,-0.4809362523776447,122800.0,False,False,True,False,low,very_new
-1.3328265288008536,1.6178072867995743,0.092702788810314,-0.7089631722066932,169300.0,False,False,True,False,low,very_new
-1.3278352216308462,1.8561815225324745,-0.8492826425322593,-1.0175785533141986,126600.0,False,False,True,False,very_low,very_new
-1.3278352216308462,1.7767234439548412,-0.4793642760634239,-1.0358438675294985,127900.0,False,False,True,False,very_low,very_new
-1.3278352216308462,1.6972653653772076,-0.40785589295420666,-0.8530854497902425,123500.0,False,False,True,False,very_low,very_new
-1.3278352216308462,1.8561815225324745,-0.6342991061333946,-0.7778660434108079,111900.0,False,False,True,False,low,very_new
-1.3278352216308462,1.1410588153337744,1.5251623863507235,-0.8837732831836718,112800.0,False,False,True,False,very_low,very_new
-1.3278352216308462,1.8561815225324745,-0.3908955713193282,-0.4921481023138374,107900.0,False,False,True,False,low,very_new
-1.3278352216308462,0.10810379382454083,-0.7502710351502662,-1.0450028435337124,137500.0,False,False,True,False,very_low,very_new
-1.3328265288008536,0.8232265010232409,-0.5348291116801885,-0.8984592274662905,105500.0,False,False,True,False,very_low,very_new
-1.3328265288008536,1.4588911296443077,-0.5792926575878429,-0.9188826911998249,95500.0,False,False,True,False,very_low,very_new
-1.3328265288008536,1.8561815225324745,-0.8992468332944688,-0.26091027710400116,116100.0,False,False,True,False,medium,very_new
-1.3328265288008536,1.1410588153337744,-0.4628623414997584,-0.8508746624788806,112200.0,False,False,True,False,very_low,very_new
-1.3378178359708683,1.7767234439548412,-1.1279819818297214,-0.9320421394817413,75000.0,False,False,True,False,very_low,very_new
-1.3378178359708683,0.8232265010232409,-0.9968832794628231,-1.1952311051200708,112500.0,False,False,True,False,very_low,very_new
-1.3378178359708683,1.8561815225324745,-0.7947345810579205,-0.12931579428483644,125000.0,False,False,True,False,medium,very_new
-1.3428091431408828,-0.6864769919517926,-0.12044719930369893,-1.1463305953044693,115000.0,False,False,True,False,very_low,
-1.3228439144608317,1.8561815225324745,-1.0289703744477283,-1.1704387045569402,95000.0,False,False,True,False,very_low,very_new
-1.3228439144608317,1.8561815225324745,-0.6870136193228816,-0.6741169531561786,96400.0,False,False,True,False,low,very_new
-1.3278352216308462,1.8561815225324745,-0.8557000615292403,-0.6846445117817117,72000.0,False,False,True,False,low,very_new
-1.3278352216308462,1.8561815225324745,-0.9918410216794808,-0.6462715605916431,71300.0,False,False,True,False,low,very_new
-1.3278352216308462,1.8561815225324745,-0.8130700639064377,-0.4447740884989381,80800.0,False,False,True,False,low,very_new
-1.3228439144608317,1.6972653653772076,-0.3280965425631567,-1.2538696066642907,128800.0,False,False,True,False,very_low,very_new
-1.3278352216308462,1.1410588153337744,-0.5572900781696222,-1.019526151659922,112500.0,False,False,True,False,very_low,very_new
-1.3278352216308462,1.8561815225324745,-0.7562300670760342,-1.2560803939756526,119400.0,False,False,True,False,very_low,very_new
-1.3278352216308462,1.2205168939114077,-0.13557397265372564,-1.1947573649819216,118100.0,False,False,True,False,very_low,very_new
-1.3278352216308462,1.538349208221941,-0.4307752465148532,-0.9649407601865325,122500.0,False,False,True,False,very_low,very_new
-1.3278352216308462,1.6178072867995743,-0.6695949106167903,-0.8304511987453461,106300.0,False,False,True,False,very_low,very_new
-1.3228439144608317,0.6643103438679743,-0.13419881144008686,-0.9060390696766745,132500.0,False,False,True,False,very_low,very_new
-1.3278352216308462,0.10810379382454083,-0.9285836058520963,-1.184808822080793,122700.0,False,False,True,False,very_low,very_new
-1.3278352216308462,0.9026845796008742,-0.7818997430639584,-1.3383532646341945,113300.0,False,False,True,False,very_low,very_new
-1.3228439144608317,1.2205168939114077,-0.5265781443983558,-0.18690153996650288,109500.0,False,False,True,False,medium,very_new
-1.3228439144608317,1.8561815225324745,0.36131761254109157,0.017964750886372657,164700.0,False,False,True,False,medium,very_new
-1.3178526072908172,1.8561815225324745,-0.8589087710277308,-0.4112964520697426,125000.0,False,False,True,False,low,very_new
-1.3228439144608317,1.3794330510666744,-0.12365590880218945,-0.6666423865320499,124700.0,False,False,True,False,low,very_new
-1.3228439144608317,1.6178072867995743,-0.37118492725717217,-0.7214909669710777,136700.0,False,False,True,False,low,very_new
-1.3228439144608317,0.7437684224456076,0.18942246083624245,-0.5652093591750378,141700.0,False,False,True,False,low,very_new
-1.3128613001208096,0.028645715246907483,-0.45644492250277735,-0.5466808559940993,150000.0,False,False,True,False,low,very_new
-1.3178526072908172,1.4588911296443077,-0.5009084684104317,-0.480251961066985,138800.0,False,False,True,False,low,very_new
-1.3178526072908172,0.4259361081350742,-0.1245726829446153,-0.544364793096482,139200.0,False,False,True,False,low,very_new
-1.3178526072908172,0.5053941867127075,-0.4083142800254196,-0.5240992427423307,143800.0,False,False,True,False,low,very_new
-1.3178526072908172,0.8232265010232409,-0.2900504156524834,-0.42240302641968014,156500.0,False,False,True,False,low,very_new
-1.3178526072908172,0.8232265010232409,-0.2831746095842894,-0.4184551919351053,151000.0,False,False,True,False,low,very_new
-1.3128613001208096,1.1410588153337744,0.18758891255139074,0.5712405944512688,273000.0,False,False,True,False,high,very_new
-1.3128613001208096,1.8561815225324745,-0.49907492012557997,0.4744923306826191,217100.0,False,False,True,False,high,very_new
-1.3178526072908172,1.8561815225324745,0.40486438430632005,-0.20242968893916438,187100.0,False,False,True,False,medium,very_new
-1.3128613001208096,0.9821426581785077,-0.25933848188121705,0.6567770082837262,239600.0,False,False,True,False,very_high,very_new
-1.3178526072908172,1.538349208221941,-0.6026703982197024,0.11950305382964009,229700.0,False,False,True,False,high,very_new
-1.307869992950795,1.538349208221941,-0.4316920206572791,0.4597011108137448,257300.0,False,False,True,False,high,very_new
-1.307869992950795,1.3794330510666744,-0.3198455752813239,0.2116191918030558,246900.0,False,False,True,False,high,very_new
-1.307869992950795,1.6972653653772076,-0.7644810343578671,-0.4665134970606642,179900.0,False,False,True,False,low,very_new
-1.3128613001208096,0.9026845796008742,-0.7223094238062774,0.15961305219292152,169600.0,False,False,True,False,high,very_new
-1.3128613001208096,1.3794330510666744,-0.27263170694639205,-0.011565051058247814,203300.0,False,False,True,False,medium,very_new
-1.307869992950795,1.8561815225324745,-0.3771439591829403,0.07407663836046463,263400.0,False,False,True,False,high,very_new
-1.307869992950795,1.299974972489041,0.037696340264762276,0.4135377662407819,231800.0,False,False,True,False,high,very_new
-1.307869992950795,-0.05081236333072586,0.2329692326014709,-0.49530636990149746,140500.0,False,False,True,False,low,
-1.3128613001208096,0.5053941867127075,-0.3821862169662825,-0.8248715926738137,126000.0,False,False,True,False,very_low,very_new
-1.3128613001208096,1.6178072867995743,-0.8039023224821791,-0.6337437658272587,122000.0,False,False,True,False,low,very_new
